Call Count,Called Phone Number,Start Time Min,Start Time Max,Total Duration,Call Start Time,Region,City,Phone Line,Location,Marketing Source,Marketing Medium,Marketing Campaign,Marketing Search Terms,Google Click ID,Google GBRAID,Google Ads Customer ID,Google Analytics Session ID,Google Analytics Client ID,Google Analytics Measurement ID,Google WBRAID,Connected Duration,Total IVR Duration,Landing page,Calling Page,New Sales Call,Serviceable area,New Service Activation,Call Not Answered by Agent,ID name,Audio URL
1,833-474-0582,11/8/25 13:04,11/8/25 13:06,0:02:08,11/8/25 13:05,South,Durham,Landline,Richmond,Google Ad,Paid Search,switch_and_save_prospecting,fastest internet in my area,G89euUlCzrKSTsW0K9F3QkBX,VCnECIKTevvlIPWwi0WYGg,_SNuM2WNYZNT,iO-7ngIgVB_sABW,L5W5ao2yDq2TJT8vn7,QsHnSBaJO6dEb,__,0:01:54,0:00:14,www.itelecomservices.com/internet,www.itelecomservices.com/packages,0,0,0,1,DPBGH87,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/DPBGH87.mp3
1,833-474-0582,11/8/25 12:24,11/8/25 12:36,0:12:04,11/8/25 12:30,Central,Ludlow,Mobile,Springfield,SFMC,Email,switch_and_save_brand,__,__,__,__,__,__,__,__,0:11:47,0:00:17,__,__,0,0,0,0,VK86UQS,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/VK86UQS.mp3
1,833-474-0582,11/3/25 11:46,11/3/25 12:00,0:14:06,11/3/25 12:00,North,Philadelphia,Mobile,Cherry Hill,Bing Ad,Paid Search,hd_channel_lineup_fall_promo,__,__,__,__,__,u3NdU-optOgEj6Jd,MpPeE_bnTc5p,__,0:13:48,0:00:18,www.itelecomservices.com/contact-us,www.itelecomservices.com/packages/bundle,0,0,0,0,VJ694V7,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/VJ694V7.mp3
1,833-474-0582,11/14/25 1:37,11/14/25 1:43,0:05:46,11/14/25 1:40,West,Erie,Mobile,Indian Peaks,SFMC,Email,triple_play_bundle_always_on,__,__,__,__,__,__,__,__,0:05:32,0:00:14,__,__,0,0,0,0,J2HR27A,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/J2HR27A.mp3
1,833-474-0582,11/2/25 10:17,11/2/25 10:31,0:13:26,11/2/25 10:23,South,Henrico,Mobile,Richmond,Google Ad,Paid Search,student_internet_deal_prospecting,cable tv channel packages,zX-9i5myXlv9SLTQEFdDY,cVubCEvzf4oWaWoMca,jsNY4PQzJF,A5hg-PDxO7nqc56CTBJd,O0ulKH3afRNfP41MWm8b,VVNK18g4uDsS4,__,0:13:16,0:00:10,www.itelecomservices.com/contact-us,www.itelecomservices.com/TV,1,0,0,0,EP5K8GZ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/EP5K8GZ.mp3
1,833-474-0582,11/6/25 10:35,11/6/25 10:38,0:03:13,11/6/25 10:35,Central,Agawam,Mobile,Springfield,Display Ad,Banner Ad,switch_and_save_brand,__,__,__,__,__,__,__,V8qhYJkcR1nhHVyEfW,0:02:54,0:00:19,__,__,0,0,0,0,CW8HTUZ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CW8HTUZ.mp3
1,833-474-0582,11/14/25 14:48,11/14/25 14:50,0:03:21,11/14/25 14:48,Central,Springfield,Mobile,Springfield,Google Ad,Paid Search,wifi_dead_zone_fix_always_on,who provides internet at my address,ZCQra5b8zEpyBepEKX8x6T2,3-KzCYZ50FGm15H3iWw,_Jg3u3lYuLmSQ,o4PUmIzULENV7u,uiHjcO63VhpK7C5Dkl7iD,lsDyl7X8aS,__,0:03:08,0:00:13,www.itelecomservices.com/packages,www.itelecomservices.com/TV,1,1,1,0,9BNUYXH,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/9BNUYXH.mp3
1,833-474-0582,11/4/25 17:07,11/4/25 17:12,0:05:24,11/4/25 17:10,West,Longmont,Mobile,Centura Mall,Google Ad,Paid Search,switch_and_save_always_on,internet and tv bundle deals,G-eWknRuhdVODkGbQH_q,aDwZui3ZtSod4hmp_0L4Hyg9O,6YwkVN4xcD,326vAfU62XpVHjCT-Kz,Kp36eb5ftTfabULsrVC,Pk5YiQ48nbz,__,0:05:12,0:00:12,www.itelecomservices.com/TV,www.itelecomservices.com/,1,1,0,0,DZ7VHSY,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/DZ7VHSY.mp3
1,833-474-0582,11/13/25 10:54,11/13/25 10:56,0:02:42,11/13/25 10:54,South,Richmond,Mobile,Raleigh Park,Facebook Ad,Paid Social,wifi_dead_zone_fix_q4_2025,__,__,__,__,__,nT6DkHzMOtmcuJn97bTN,pjZvEOqbx9P,__,0:02:29,0:00:13,www.itelecomservices.com/Phone,www.itelecomservices.com/packages,0,0,0,0,GTNXPKA,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/GTNXPKA.mp3
1,833-474-0582,11/1/25 11:07,11/1/25 11:16,0:08:06,11/1/25 11:09,West,Erie,Mobile,Indian Peaks,Postcard,Direct Mail,wifi_dead_zone_fix_prospecting,__,__,__,__,__,__,__,__,0:07:49,0:00:17,__,__,0,0,0,1,NM3JWWA,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/NM3JWWA.mp3
1,833-474-0582,11/11/25 17:11,11/11/25 17:20,0:08:08,11/11/25 17:19,West,Longmont,Mobile,Indian Peaks,Google Ad,Paid Search,streaming_tv_package_q4_2025,streaming tv service local channels,SZMx2rlV_kdg4L5bFr,5xUY6DSn9lyub5Juwe0mxwG,CH0iUw9w5wy,PhM3iqOKBHDC,c66cQ_a05ETWKLzs4Dp,KUwukcezNy,__,0:07:49,0:00:19,www.itelecomservices.com/Phone,www.itelecomservices.com/,0,0,0,1,EEUZW7S,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/EEUZW7S.mp3
1,833-474-0582,11/1/25 12:22,11/1/25 12:25,0:03:02,11/1/25 12:25,West,Broomfield,Mobile,Indian Peaks,Prime Time Ad,TV Ad,streaming_tv_package_q4_2025,__,__,__,__,__,__,__,__,0:02:48,0:00:14,__,__,1,1,1,0,EZ23592,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/EZ23592.mp3
1,833-474-0582,11/11/25 13:18,11/11/25 13:25,0:07:42,11/11/25 13:21,North,Trenton,Mobile,Cherry Hill,Google Ad,Paid Search,triple_play_bundle_prospecting,landline phone provider,cToasM0YeNbNpF1pxJj2,#NAME?,Qrbhfq86De0o8,DF44UkqSmSBtk,kDu7WJ5TVmxf8Kew,UTDMrAFurpMHptr,__,0:07:32,0:00:10,www.itelecomservices.com/Phone,www.itelecomservices.com/contact-us,1,1,1,0,J9CU5HE,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/J9CU5HE.mp3
1,833-474-0582,11/2/25 9:57,11/2/25 9:58,0:02:49,11/2/25 9:58,West,Denver,Mobile,Indian Peaks,Bing Ad,Paid Search,free_installation_promo_brand,__,__,__,__,__,WPHxhCd_K0h11ZdRJnBls,WjnujNdT5Zi,__,0:02:37,0:00:12,www.itelecomservices.com/internet,www.itelecomservices.com/,1,1,1,0,ZHBKPJ4,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/ZHBKPJ4.mp3
1,833-474-0582,11/6/25 10:27,11/6/25 10:39,0:12:01,11/6/25 10:36,West,Broomfield,Landline,Centura Mall,Google Ad,Paid Search,switch_and_save_q4_2025,1 gig fiber plan cost,nor1jJdjVT4As6oxNls,xAWXNFvnTEd96-9XrrIXSXhR,NY2Z_3mLAgfO,CxCgCwxzXhpipk,Gc4dY-PyggyScy0gk1ev4S,#NAME?,__,0:11:46,0:00:15,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/TV,1,0,0,0,XJ5FHPE,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/XJ5FHPE.mp3
1,833-474-0582,11/6/25 8:30,11/6/25 8:38,0:08:42,11/6/25 8:32,South,Durham,Mobile,Richmond,Facebook Ad,Paid Social,student_internet_deal_brand,__,__,__,__,__,0XG228k_Gz7jOj6VK3f6J,zNpmcYl-IF8,__,0:08:23,0:00:19,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/contact-us,1,0,0,0,GG4R565,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/GG4R565.mp3
1,833-474-0582,11/15/25 17:47,11/15/25 17:58,0:10:51,11/15/25 17:52,Central,Hartford,Landline,Springfield,Google.com,Organic,__,__,__,__,__,__,313VIGMRuXRNLfNgykEB,y-oUA9EnS8ZCr,__,0:10:40,0:00:11,www.itelecomservices.com/Phone,www.itelecomservices.com/contact-us,1,1,1,0,4F58MJ5,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/4F58MJ5.mp3
1,833-474-0582,11/4/25 12:22,11/4/25 12:24,0:02:07,11/4/25 12:23,West,Nederland,Landline,Centura Mall,Google Ad,Paid Search,business_class_fiber_retarget,landline phone provider,FfbkCAb0D3gGlzv_b4ME0tyQ,lmwEqPvy0BfIGoJORJ57KA7SH,hBN5809SYd,iYHo9iq8CErumNI,V7lfQc-TZ3GRhHnHJ,Q29wwrXNPBIRREe,__,0:01:49,0:00:18,www.itelecomservices.com/Phone,www.itelecomservices.com/packages/bundle,1,1,0,0,J67GSQR,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/J67GSQR.mp3
1,833-474-0582,11/14/25 9:39,11/14/25 9:49,0:10:09,11/14/25 9:44,West,Erie,Mobile,Indian Peaks,Postcard,Direct Mail,switch_and_save_brand,__,__,__,__,__,__,__,__,0:09:57,0:00:12,__,__,0,0,0,1,22DQG6K,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/22DQG6K.mp3
1,833-474-0582,11/1/25 16:26,11/1/25 16:33,0:06:33,11/1/25 16:31,North,Cherry Hill,Landline,Cherry Hill,Postcard,Direct Mail,business_class_fiber_prospecting,__,__,__,__,__,__,__,__,0:06:11,0:00:22,__,__,1,0,0,0,3QNPFFW,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/3QNPFFW.mp3
1,833-474-0582,11/5/25 16:57,11/5/25 17:10,0:13:03,11/5/25 17:03,Central,Holyoke,Mobile,Springfield,Google Ad,Paid Search,switch_and_save_fall_promo,switch internet provider deals,faMz6OOx5osF2IUcG_lA,zC76YohzZzvAoHQQVWXlCUxW3,WOAZM2ivt71M,SrDIj76Ss5mUk5GTVCds,tcdMOSVfKDm0MHLUHhV,19zaYWVuDKND,__,0:12:49,0:00:14,www.itelecomservices.com/TV,www.itelecomservices.com/Phone,0,0,0,0,CK3HDS4,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CK3HDS4.mp3
1,833-474-0582,11/1/25 16:08,11/1/25 16:17,0:09:47,11/1/25 16:16,North,Marlton,Mobile,Cherry Hill,Google Ad,Paid Search,wifi_dead_zone_fix_always_on,switch internet provider deals,T5j8ugBpq1NcbvTv4AP9,bbwQe_3rx8mdCHAMJhs,0O-q_nfVfUwdGp,TsICryUrR83iWUm7hl_a,Uf71FgTdU1DiGyfOrsm,to1V_kzpi-,__,0:09:30,0:00:17,www.itelecomservices.com/TV,www.itelecomservices.com/contact-us,1,1,1,0,NR98N32,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/NR98N32.mp3
1,833-474-0582,11/3/25 13:35,11/3/25 13:44,0:08:37,11/3/25 13:37,East,Worcester,Landline,Boston,Prime Time Ad,TV Ad,triple_play_bundle_brand,__,__,__,__,__,__,__,__,0:08:13,0:00:24,__,__,0,0,0,0,93RK8EU,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/93RK8EU.mp3
1,833-474-0582,11/10/25 14:58,11/10/25 15:03,0:05:24,11/10/25 14:58,Central,Ludlow,Mobile,Springfield,Display Ad,Banner Ad,fiber_upgrade_offer_q4_2025,__,__,__,__,__,__,__,95aTCaKhvsH9YJaxELRbD,0:05:07,0:00:17,__,__,0,0,0,0,VXU3PUR,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/VXU3PUR.mp3
1,833-474-0582,11/3/25 11:29,11/3/25 11:38,0:09:03,11/3/25 11:31,Central,Agawam,Mobile,Springfield,Bing Ad,Paid Search,low_price_guarantee_prospecting,__,__,__,__,__,xSfmQzVImWu1_NDRfR,hmvQqlqWhvqL,__,0:08:46,0:00:17,www.itelecomservices.com/packages,www.itelecomservices.com/,0,0,0,0,Q5G7DP7,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/Q5G7DP7.mp3
1,833-474-0582,11/13/25 14:28,11/13/25 14:43,0:14:31,11/13/25 14:33,North,Voorhees,Landline,Cherry Hill,Google Ad,Paid Search,wifi_dead_zone_fix_always_on,who provides internet at my address,jsh0Ji9jdqHKPcz4vv7,TreDXu4920guI8YsyrtwsfWOH,SbJgJvhKqHo5,cvM5aiLJN23lk,73VvZSJRz3cIlL,Xi62MuYbbViKjc3,__,0:14:21,0:00:10,www.itelecomservices.com/,www.itelecomservices.com/packages/bundle,0,0,0,0,MUV5STZ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/MUV5STZ.mp3
1,833-474-0582,11/15/25 8:40,11/15/25 8:42,0:02:50,11/15/25 8:41,West,Broomfield,Landline,Centura Mall,Google.com,Organic,__,__,__,__,__,__,22amNZUnL-JR5n3Z,6xL3MnuN0bKy4ZTC,__,0:02:34,0:00:16,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/,1,1,1,0,Y8QU36W,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/Y8QU36W.mp3
1,833-474-0582,11/3/25 5:52,11/3/25 5:57,0:05:12,11/3/25 5:53,West,Broomfield,Landline,Indian Peaks,Bing Ad,Paid Search,fiber_upgrade_offer_fall_promo,__,__,__,__,__,gDQdrgvq84GQZ6jSWCGX6,aR-Oki-84N8t,__,0:04:55,0:00:17,www.itelecomservices.com/,www.itelecomservices.com/Phone,0,0,0,0,MZQYRRS,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/MZQYRRS.mp3
1,833-474-0582,11/8/25 13:31,11/8/25 13:44,0:13:47,11/8/25 13:41,South,Petersburg,Landline,Raleigh Park,Google Ad,Paid Search,nation_wide_coverage_nov_2025,fastest internet in my area,u21nRq92YrCujR_BUrOl,8sug4UOTaSnb9fFJAM,IQ8gRE5xbqMA_,qucYja1Vdveby,TF-1bUYY9tCqGr_BuVZr,fwjSalTmpx,__,0:13:37,0:00:10,www.itelecomservices.com/packages,www.itelecomservices.com/contact-us,0,0,0,1,JEHWXZZ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/JEHWXZZ.mp3
1,833-474-0582,11/11/25 12:37,11/11/25 12:47,0:10:33,11/11/25 12:41,West,Denver,Landline,Centura Mall,Google Ad,Paid Search,triple_play_bundle_retarget,wifi extender home plan,2IalbfsfW41wkKrLScBq8,9ejXNaKBCwniHGxwyxERv,gICEfKUwqF6Le,YQCwxAtyEWi36,1v6FOAB-SNxqK-,I3an8n-xBcv,__,0:10:10,0:00:23,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/,0,0,0,0,EEGNCJR,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/EEGNCJR.mp3
1,833-474-0582,11/12/25 3:44,11/12/25 3:58,0:14:22,11/12/25 3:56,West,Boulder,Mobile,Centura Mall,Google Ad,Paid Search,switch_and_save_brand,cancel cable keep internet,p6QLHiVjzR35AZLZMw2X,dQpZBD8FefTwlzWDp3XY9F,Gba6ef-BzCM,mYwafVURyqTGStcKX,iys-7vXfC03Qm1,sPWrCmlkga,__,0:14:04,0:00:18,www.itelecomservices.com/,www.itelecomservices.com/internet,0,0,0,0,XDZ5SA5,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/XDZ5SA5.mp3
1,833-474-0582,11/4/25 12:13,11/4/25 12:15,0:01:59,11/4/25 12:15,Central,Enfield,Mobile,Springfield,Google Ad,Paid Search,nation_wide_coverage_nonbrand,home phone service unlimited,dZmUPRak23PJGKPQ4q,8JjMCuc6n40gy8MdqCVO,qGGaMfCRo9,N44oKHw3mKoq,eGK0CcCf5tdLkjuMJO3ZF,Tib7DzdBdw2a,__,0:01:34,0:00:25,www.itelecomservices.com/internet,www.itelecomservices.com/packages,1,0,0,0,WHE5JJJ,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/WHE5JJJ.mp3
1,833-474-0582,11/10/25 17:07,11/10/25 17:11,0:03:30,11/10/25 17:09,West,Lafayette,Landline,Centura Mall,Google.com,Organic,__,__,__,__,__,__,b3JxP87ziTrIucw_796B,cyYA7GXwPMPtkmp,__,0:03:10,0:00:20,www.itelecomservices.com/TV,www.itelecomservices.com/internet,0,0,0,0,WC28UTP,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/WC28UTP.mp3
1,833-474-0582,11/11/25 9:25,11/11/25 9:26,0:03:03,11/11/25 9:25,Central,Westfield,Mobile,Springfield,Bing Ad,Paid Search,fiber_upgrade_offer_q4_2025,__,__,__,__,__,AHaaprmTKkLQKLJCOKq,BwrSTeFl3sgrC,__,0:02:50,0:00:13,www.itelecomservices.com/contact-us,www.itelecomservices.com/packages,1,1,1,0,SQWYE92,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/SQWYE92.mp3
1,833-474-0582,11/10/25 12:42,11/10/25 12:48,0:05:46,11/10/25 12:45,Central,Hartford,Mobile,Springfield,Google Ad,Paid Search,streaming_tv_package_prospecting,who provides internet at my address,026gRcpsaEpylF_CcYH,0WPe8dFBWJiMKy0od-moe,2-0Eo1haQ_Xa,1FTnPpme951qW-,QLGm_oEtpntU5Vxmy9j,DgML6vuDVU6,__,0:05:22,0:00:24,www.itelecomservices.com/packages,www.itelecomservices.com/packages/bundle,0,0,0,0,B2H2QW7,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/B2H2QW7.mp3
1,833-474-0582,11/8/25 14:52,11/8/25 15:02,0:10:28,11/8/25 14:54,Central,Westfield,Mobile,Springfield,Google Ad,Paid Search,wifi_dead_zone_fix_nonbrand,home phone service unlimited,SmRI2I3RvMef-SfrfDl,e7WgDUmBtllsePl8mhryrJ7Wp,VxfHeXW-OR,rS4jTGKsWLB9HuQCpW_9,n98NUo67LHPrgYBuz,Vo8Yo_W7sF5gfpie,__,0:10:13,0:00:15,www.itelecomservices.com/contact-us,www.itelecomservices.com/packages,1,1,1,0,NA3VSVU,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/NA3VSVU.mp3
1,833-474-0582,11/6/25 7:29,11/6/25 7:37,0:08:41,11/6/25 7:31,North,Marlton,Landline,Cherry Hill,Prime Time Ad,TV Ad,no_contract_internet_nonbrand,__,__,__,__,__,__,__,__,0:08:18,0:00:23,__,__,1,1,1,0,C945UFF,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/C945UFF.mp3
1,833-474-0582,11/8/25 14:33,11/8/25 14:35,0:01:56,11/8/25 14:33,West,Erie,Mobile,Centura Mall,Bing Ad,Paid Search,tv_internet_bundle_brand,__,__,__,__,__,yT_42Nx9NDHasQ7w-vyN,ihcXFU56I3t47a,__,0:01:31,0:00:25,www.itelecomservices.com/Phone,www.itelecomservices.com/packages,0,0,0,0,CW2YZ8U,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CW2YZ8U.mp3
1,833-474-0582,11/7/25 10:21,11/7/25 10:25,0:04:44,11/7/25 10:25,West,Denver,Landline,Indian Peaks,Google Ad,Paid Search,switch_and_save_q4_2025,landline phone provider,Owxb24uLKIiArj93kv5w6frW,ncUZAgUXU_hsno99hRiMHQk,g0pLvfIdk_Yu,McwYmerMjZYXuRa1rn11,4TdT5eJbOpMI_zcnNsz,SAPUjwQhWTs,__,0:04:22,0:00:22,www.itelecomservices.com/,www.itelecomservices.com/contact-us,0,0,0,1,8SZEJ5H,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/8SZEJ5H.mp3
1,833-474-0582,11/1/25 20:24,11/1/25 20:24,0:01:18,11/1/25 20:24,West,Broomfield,Mobile,Centura Mall,Postcard,Direct Mail,gig_speed_internet_fall_promo,__,__,__,__,__,__,__,__,0:01:01,0:00:17,__,__,0,0,0,0,KYGB8YE,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/KYGB8YE.mp3
1,833-474-0582,11/10/25 12:20,11/10/25 12:33,0:12:37,11/10/25 12:24,West,Nederland,Landline,Centura Mall,Google Ad,Paid Search,low_price_guarantee_prospecting,cancel cable keep internet,TLcN4nhfWueK30iWe5r,B8ZSUngIAy9OAPe_78Ta,5iTvwHCZJtnt,KGMoRJzoGqN8b6SAzylH,AUgZUETBXBhLTiFgFCoY,ckYH8Uvh2ALCMj,__,0:12:21,0:00:16,www.itelecomservices.com/,www.itelecomservices.com/internet,0,0,0,0,WQ8FR9Y,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/WQ8FR9Y.mp3
1,833-474-0582,11/5/25 17:13,11/5/25 17:20,0:06:26,11/5/25 17:17,South,Chesapeake,Landline,Richmond,Google.com,Organic,__,__,__,__,__,__,rh6SvPO_Kb3QemsHjv,iZAuKUGN7YA,__,0:06:08,0:00:18,www.itelecomservices.com/,www.itelecomservices.com/packages/bundle,1,1,1,0,KVKNT9S,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/KVKNT9S.mp3
1,833-474-0582,11/14/25 10:34,11/14/25 10:43,0:08:31,11/14/25 10:39,West,Lafayette,Mobile,Indian Peaks,Google Ad,Paid Search,no_contract_internet_q4_2025,fiber internet providers near me,MXjSFpj4aVDTNVrS7IRfn,Wwoli2vxU7D2HYIplaeyUp,NnMNekcnpCHetU,ZXgwWMSMCXxx,1RX0Z4HZzpLtXV,hzCf0LXC2xVOtsxO,__,0:08:08,0:00:23,www.itelecomservices.com/TV,www.itelecomservices.com/packages,1,1,1,0,SQGN44N,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/SQGN44N.mp3
1,833-474-0582,11/14/25 13:21,11/14/25 13:28,0:07:33,11/14/25 13:22,South,Cary,Mobile,Richmond,Google.com,Organic,__,__,__,__,__,__,yruJw9bmkGUu21,EeoRe1nCs56hg,__,0:07:16,0:00:17,www.itelecomservices.com/contact-us,www.itelecomservices.com/packages/bundle,0,0,0,0,YHYTRQG,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/YHYTRQG.mp3
1,833-474-0582,11/15/25 9:16,11/15/25 9:22,0:06:08,11/15/25 9:18,Central,Agawam,Landline,Springfield,Google Ad,Paid Search,unlimited_home_phone_retarget,internet and tv bundle deals,qNCoHJfi2OnywYBX-Rsj,-58ObwjsKb52bNx2qM,RvBA4_z5Yj3I2,O8zQAqC2Wq9L7HA09C,PYXoaS09E5lp4sLbPwZJ2,efCgBFMmaZN,__,0:05:49,0:00:19,www.itelecomservices.com/Phone,www.itelecomservices.com/,0,0,0,1,K9UX9FC,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/K9UX9FC.mp3
1,833-474-0582,11/10/25 13:29,11/10/25 13:30,0:03:25,11/10/25 13:29,West,Boulder,Mobile,Indian Peaks,Google Ad,Paid Search,free_installation_promo_retarget,internet and tv bundle deals,_cEsdnA9V8tcBicpeaWmS,EFPMdNGygJz4dF1r6ahejsHh7,g39oG8IT3W,hbReYybt0JC-GxMsEpP6,uslKbfdVD8S6xmpT,dmWKI8D58gfQgS6U,__,0:03:11,0:00:14,www.itelecomservices.com/packages/bundle,www.itelecomservices.com/Phone,1,1,1,0,5H54QWC,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/5H54QWC.mp3
1,833-474-0582,11/14/25 11:17,11/14/25 11:17,0:01:55,11/14/25 11:17,West,Louisville,Landline,Indian Peaks,Google Ad,Paid Search,no_contract_internet_always_on,bundle internet tv phone,C7IC6j80V6WBui2k_rOTC_,bTY69H2N1ECXo4jjJyz,uGqEMDTqRa,2vfzPgG8fzpG,9hQj_6kSoaBeIv9ar,n2tJjOM7D5,__,0:01:54,0:00:01,www.itelecomservices.com/Phone,www.itelecomservices.com/internet,1,1,0,0,UPZXYRX,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/UPZXYRX.mp3
1,833-474-0582,11/3/25 11:10,11/3/25 11:16,0:05:56,11/3/25 11:12,West,Boulder,Mobile,Centura Mall,Display Ad,Banner Ad,student_internet_deal_nonbrand,__,__,__,__,__,__,__,8_KWsthEVeRyEoYEOryfnQgP5,0:05:42,0:00:14,__,__,0,0,0,1,J53F4F5,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/J53F4F5.mp3
1,833-474-0582,11/2/25 12:23,11/2/25 12:24,0:01:20,11/2/25 12:24,East,Providence,Landline,Boston,Google Ad,Paid Search,fiber_1gig_launch_brand,cheap cable and internet bundle,A3UHfxjEv18K-WEP8n3VBILw,H-nmB8WtzuT2pv45natfGIgp,-74KLGfZLvr,HLldIYwBBqG4wxy46Gn,#NAME?,4oaqX_Oj6muL,__,0:01:06,0:00:14,www.itelecomservices.com/Phone,www.itelecomservices.com/contact-us,0,0,0,0,SVYR95H,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/SVYR95H.mp3
1,833-474-0582,11/6/25 13:50,11/6/25 13:53,0:03:30,11/6/25 13:50,Central,Holyoke,Mobile,Springfield,Google Ad,Paid Search,triple_play_bundle_q4_2025,switch internet provider deals,rac9bOcAoL9FbmwDh66njoR1,7gxPtRqdUIL-JpeQ5E8,4xBCOPy6R5,r3T5fJru8yFzDgjH,fpq4A4g5JPLdNHG,bR2DbdtMQBs0HI2,__,0:03:20,0:00:10,www.itelecomservices.com/contact-us,www.itelecomservices.com/packages/bundle,1,1,1,0,CHA4538,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/CHA4538.mp3
1,833-474-0582,11/13/25 11:32,11/13/25 11:36,0:04:27,11/13/25 11:33,South,Durham,Mobile,Richmond,SFMC,Email,mobile_line_addon_q4_2025,__,__,__,__,__,__,__,__,0:04:05,0:00:22,__,__,0,0,0,0,GPH5D6R,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/GPH5D6R.mp3
1,833-474-0582,11/1/25 11:41,11/1/25 11:42,0:02:04,11/1/25 11:41,West,Denver,Mobile,Indian Peaks,Google Ad,Paid Search,low_price_guarantee_brand,who provides internet at my address,FLE_BehwFVB1eIubFO_-Gej6y,AUbC_ZYmzkiheK2_XAAl,w8rbTXZ0lQFm,vWeXw8q17zsmv,WoIAl1URLGFSDLg0T_RoXE,xDzZRAN6UjSd5,__,0:01:47,0:00:17,www.itelecomservices.com/internet,www.itelecomservices.com/contact-us,1,0,0,0,6RGN9KV,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/6RGN9KV.mp3
1,833-474-0582,11/10/25 14:32,11/10/25 14:47,0:14:43,11/10/25 14:42,West,Denver,Mobile,Centura Mall,Google Ad,Paid Search,wifi_dead_zone_fix_nov_2025,cancel cable keep internet,KmujuftE5217khsKMtqUqb,bgNPSBn-1W0BMwuFOTKk5,gGOsxd4Fxy1wvU,mIoS5blHx6TYj056K5,3g39vF-T6u3ABEBR6,0oii6UM7Lo0dfMB,__,0:14:24,0:00:19,www.itelecomservices.com/TV,www.itelecomservices.com/internet,0,0,0,1,5YAMP7Y,https://raw.githubusercontent.com/djuengstGH/Telecom-demo-calls/main/5YAMP7Y.mp3
